统计年度,地区名称,人口数,0-14岁人口数,15-64岁人口数,65岁及以上人口数,总抚养比,少年儿童抚养比,老年人口抚养比,老龄化率,养老床位,经济(亿元),养保支出(亿元),养老床位_5年均值增长率,老龄化率增长率,床位增长率,经济增长率,养保支出增长率,老龄化率_lag1,老年人口抚养比_lag1,养老床位_lag1,65岁及以上人口数_lag1,人口数_lag1,15-64岁人口数_lag1,经济(亿元)_lag1,养保支出(亿元)_lag1,老龄化率_3年均值,老龄化率_3年标准差,老年人口抚养比_3年均值,老年人口抚养比_3年标准差,养老床位_3年均值,养老床位_3年标准差,65岁及以上人口数_3年均值,65岁及以上人口数_3年标准差,经济(亿元)_3年均值,经济(亿元)_3年标准差,养保支出(亿元)_3年均值,养保支出(亿元)_3年标准差,床位覆盖率
2018,湖北省,0.49234773465881165,0.26648643908521735,0.5388854981116928,0.49027232559573414,-0.2388136507390336,-0.3926229378320429,0.18639511768093292,0.26710971083202495,0.9777132814318327,0.5164240193532296,0.42539198887217344,-0.2864084634434789,-0.4825574057051254,-0.07897326301496958,1.083146944576793,0.476191986839261,0.40005651388033886,0.3531797788670979,0.9431013240851646,0.5494134769251897,0.50163712305174,0.523762551037347,0.4399704868756175,0.12951661949005805,0.3461476552107868,-0.3999643569316876,0.28190971604752735,-0.427309580796259,0.964651395619013,-0.2494990945698415,0.5239860862368164,-0.042451022443538294,0.44970080193283163,1.1263148300453165,0.21401938181138083,1.5994319056701294,0.8162310416011984
2019,湖北省,0.4909567474983013,0.28950134535288546,0.5138227151280941,0.5775670616417939,-0.018595165135677293,-0.30649364772615606,0.40762971933656283,0.4595632032265982,0.9519656373335312,0.654457877948915,0.47970799523105373,-0.3414580905248836,-0.06890662022122293,-0.2792026005260831,0.003932125405347466,-0.2765936765822443,0.4942521923037287,0.42714867079631774,1.0369381713221721,0.5937330908893463,0.5037903666231114,0.5320924708076937,0.648582665196734,0.6005941523394782,0.5283052084946859,-0.505853714659404,0.48022883156439444,-0.5238769966655361,1.0073755139482983,-0.44587793943133025,0.6057077558034807,-0.16541728922504947,0.6253465546472884,1.010985866874052,0.45708327521671743,1.2006828059782981,0.6428270088468067
2020,湖北省,0.4440318011946539,0.32888031444422544,0.40111720814661544,0.7587601014642329,0.6258544697851216,-0.033402277168989775,1.018653403810205,0.964220662324251,1.2955233401475272,0.5562312953590542,0.5389618203498324,-0.010353471599047613,1.0888500556990461,0.3348991812965575,-3.051763139709716,-0.2724813838737517,0.7025731424526657,0.6681440928882936,1.0106838394400077,0.685777460367589,0.502385134707851,0.5069834847847657,0.7970579527309318,0.6604861179121043,0.8149241096414169,1.068227050490304,0.8128787928772766,1.2994340929533832,1.1482427631515126,0.5565354211894854,0.7148594375018791,0.8333920096538414,0.7092642236217244,-0.19449027097129712,0.6561660827233733,-0.5324103671616967,0.8210430289880445
2021,湖北省,0.46522831195155046,0.3026326056347959,0.409892505639523,0.9085361439639816,0.7507578775170767,-0.1050126297998842,1.314472541964589,1.2429199315287052,1.360303857991979,0.8433469557324106,0.7216611144660665,-0.034341794316627726,0.1157837112789022,-0.14351589752821298,1.906577302633545,-0.11381597055525979,1.2488387366536249,1.3337448155868732,1.3610024128953466,0.8768290616405765,0.454979641659611,0.3940702061055037,0.6914011215598943,0.7258228076276967,1.1716060048020014,1.337002779548972,1.2297536683515062,1.503910281833165,1.2797453432051245,0.7523345264548863,0.861884222309398,1.238357100303071,0.8266320759573672,0.7484583106983528,0.7652326317591599,0.04809260295969901,0.6922534109013259
2022,湖北省,0.47047976075692743,0.25306388096694593,0.4044428458924818,1.0464564173022866,0.8608671203187553,-0.1988320350937968,1.6189439244411485,1.5322770798551129,1.3711761127351036,0.9507310673751307,0.9332984954246837,-0.06720381807949803,0.09852720339507649,-0.22156905383642486,-0.6361709985366449,-0.10340168478270775,1.5505162788176943,1.655986714136589,1.4270577462879237,1.0347542930951035,0.47639322062954365,0.40286168078892737,1.0002353500832841,0.9272776009174396,1.5637084960095091,0.5171390276372795,1.6773882433752902,0.4465532237342047,1.4238347758211978,-0.4916852762933538,1.026704495034555,0.9309859313734109,0.9329964330523826,1.4793199832669002,0.9322144272208576,0.644643714710482,0.5338327393474032
2014,湖南省,0.7873803965991772,0.8699820458367459,0.7990646108981057,0.48119345728475604,0.1282171585998939,0.3102535903534997,-0.24293143602702125,-0.2726225374114768,0.2768688806562723,-0.13750977022168198,-0.31651527980253324,0.16008061444855295,-0.3634105717853272,0.042705626515587146,0.41617665988255853,-0.12209092554286755,-0.19870526269160163,-0.15983027806136466,0.21161887235637447,0.5149685820482085,0.7855838842892126,0.7875970589210055,-0.15662038085713295,-0.30269919478894197,-0.15715980758565007,-1.0280357231375161,-0.11310958343096464,-1.004326178331872,0.2692174640320601,-0.24189991643426884,0.5456235880634106,-0.4407808241497388,-0.10985073406953282,-0.24642671023723167,-0.2676798486644852,-0.5504258383755344,-0.16746108905623994
2015,湖南省,0.8046773441648036,0.9001457265015871,0.8010417145780617,0.5572651882779952,0.2580895988275149,0.35947032755686376,-0.11150493999397407,-0.15574209738012557,-0.1244985236107502,-0.029849348584091717,0.06241293183205573,-1.010877645586459,-0.3011336603394755,-1.1976570072258268,0.4947815756766594,0.6699881835322068,-0.08998004677450952,-0.04052561365939664,0.32230185642405657,0.5841602489619814,0.8018443849295873,0.7927512217008791,-0.054817271769872625,-0.21747565014116627,-0.09607991953501584,-0.7542745553646181,-0.04430499233327637,-0.722919335064141,0.14991564651658812,0.6698234645658828,0.5838970547829458,-0.0959036198956136,-0.054210874075899286,0.1855080519560256,-0.11395736445785885,1.0367495551989467,-0.8017098084105971
2016,湖南省,0.8162317122227589,0.8851236817702274,0.7971271597416888,0.6852767387366361,0.3893736960141316,0.33947602806799726,0.12068186966440991,0.0661412407614197,-0.06135439104651369,0.0639360167568443,0.07813988458233155,-0.6678235176907594,0.1489025869420226,-0.03239453402955097,0.004751144114800881,-0.3240235920795878,0.03653698348668577,0.10263998362296489,-0.08696405536491801,0.6643709790877556,0.8193184662481277,0.7947319701556051,0.060987011478598675,0.2003524805900461,0.06446091868359531,-0.2950674040604063,0.1305396156326145,-0.3093812297029672,0.07097215290153172,0.7270166338074365,0.6787014622001233,0.35756334162805775,0.05208759382605783,0.18022623708007282,0.05978110371660601,0.8632958279088485,-0.815017755489053
2017,湖南省,0.8258032568365864,0.9201891388327416,0.7900191090697634,0.7440766028599914,0.5319510488727149,0.4133011338730434,0.23458483289305077,0.1600861571937674,-0.03952667552906678,0.1844533612349178,0.24019909628219097,-0.5611951723666875,-0.4432835662450479,-0.1698852513438043,0.35248321088745793,-0.059355907271706365,0.2767142192891781,0.35556587215513763,-0.022577309671853653,0.7993475307286338,0.8309911597255761,0.7908101988688013,0.16186667410023403,0.21769392698539286,0.22262626064329585,-0.3668584628399954,0.30700315515374443,-0.35978591886517625,-0.03777812613031132,-0.469210199758709,0.7711080635133981,0.25035960913034433,0.1676748379908141,0.2636745640677175,0.26472623823393515,-0.1838667791884921,-0.8295929009108185
2018,湖南省,0.8319008756075156,1.0621555988659477,0.7482695789876913,0.8058955816360477,0.9483898517764994,0.7424380639205399,0.4163914857387658,0.2649227977821291,0.05107544733030625,0.28580362426531936,0.5529481919872442,-0.41942137263686563,-0.40777418500961726,0.0361345483776037,-0.15806214897791282,0.14615997174570333,0.37840473167917826,0.4796427231331843,-0.0003200466291999242,0.8613466461825705,0.8406607241554549,0.7836890445624964,0.2915004288636414,0.39638977335753767,0.3763893068295484,-0.8219160245336272,0.5020844075601315,-0.5371982591166357,0.022569492403824453,-0.36129263961871344,0.8585046502482634,-0.24498762406557767,0.2809966866105968,0.3095500812891187,0.4453086323603957,1.0132427062237082,-0.7616980142065307
2019,湖南省,0.8359913626905493,1.1297249937871185,0.7124489220864493,0.9273294973196408,1.308362376320448,0.9331529205835758,0.7011488938103683,0.4836611703100883,0.5187950389199533,0.4302165163936008,0.5550097313195017,-0.029531400379218704,0.03652946702024288,1.0752039002892442,0.39116001511498566,-0.3502125699970013,0.4918849720533766,0.6776884660404507,0.09206503503874015,0.9265291437873364,0.8468207871289021,0.7418625495567118,0.40051722806203616,0.7412449887626481,0.5290027931203668,-0.34568202749906324,0.716592838629394,0.023181044158699475,0.22197625130299212,1.3109602104583729,0.9435891189014912,0.21813542681145312,0.4124942073135522,0.4661745310902249,0.6208603319125805,0.5091231663826125,-0.3040639844910708
2020,湖南省,0.7458813975650961,0.9778628189312434,0.5864708149611171,1.1264188695748998,1.6937870758350926,0.9076063579289546,1.335566494577893,1.0392798677789115,0.799060687336473,0.49700210068154993,0.642656014307695,0.552235714438687,1.2717006651549385,0.3429662058042115,-0.8996673400400251,-0.2392957818034405,0.728657945264132,0.9878805934855678,0.5689888785757562,1.0545701770573477,0.8509531638763124,0.7059758575618934,0.5558540845444493,0.7435181610923364,0.8503690508757801,1.3524695357044711,1.1234546224344657,1.5565487318159166,0.5102123150572613,1.8561431953624496,1.077987044368443,1.1833249542713933,0.5247016122308896,0.270246826626103,0.7690181498986104,-0.5792664974775295,-0.16612671912335578
2021,湖南省,0.7407064155493996,0.8930424845345796,0.5816270378133991,1.2333108805900332,1.6937447261263232,0.7547422482213811,1.5532306764246249,1.257382033258234,1.1576417013388856,0.6659838941425529,0.7648670286151759,0.7170839184739188,-0.10284691745572996,0.40415294913728766,0.44311375908556094,-0.20236853817561687,1.3300864438434794,1.6789647925004076,0.854769873551634,1.264491835213064,0.7599204049320623,0.5797655108069104,0.6276915955086078,0.8401620146299832,1.2131365577855846,1.3505567606054125,1.5435673610191745,1.3751817434911957,0.8905570656016129,1.4543829155466352,1.2282286851522628,1.091392164905273,0.6611892575153502,0.4411185505906984,0.8470325435359998,-0.12538819764503856,0.11211188228855522
2022,湖南省,0.7348798684225424,0.8023623640951109,0.5778704462922546,1.3382340616409591,1.676804842618372,0.5855597140848171,1.767893953278602,1.4741676908969206,1.2107548845865486,0.7407411433264921,0.8893580807350396,0.7223399708715447,-0.1382069576766864,-0.1559662859598308,-0.9213917073830461,-0.2094945322499634,1.5661707558342464,1.9160708825328792,1.2204074018753814,1.3771997509682365,0.7546924272081794,0.5749128041948866,0.8094558425377136,0.9749189371683923,1.5751903008582826,0.03404154821358224,1.9377771947200477,-0.1006095535844326,1.12839487597526,0.7835643238645202,1.3726666032620727,0.3965657596731713,0.7726699904492084,0.48329281606556646,0.970117325230565,0.024951115605747465,0.07042865247307097
2014,甘肃省,-0.6582715244825892,-0.6151530689608989,-0.6177843350332082,-0.8233415553034497,-0.9037040784260923,-0.2926514403877094,-0.9854911386137379,-0.9181453549964451,-0.9525187205142223,-0.9219907140004817,-0.8238761573820749,-0.2897572241266558,-0.7600647290968421,-0.19554455935995715,0.06522729282044464,-0.0392675230598252,-0.8036682577968406,-0.8446390517286609,-0.9347857206512641,-0.7963431436140431,-0.6615568907631046,-0.636229767337229,-0.9205973600643075,-0.8183009593174666,-0.8175188954052884,-1.4724152869725107,-0.8731979486160152,-1.4886612450726702,-0.9442730154987414,-0.7597161951843489,-0.7979510185945801,-1.0466164442557546,-0.9147810430072177,-0.9074355013622437,-0.8060527846830718,-0.7858981610685802,-0.9619439235930578
2015,甘肃省,-0.6544356141639279,-0.5770656482802418,-0.6287345510537405,-0.7916167338016875,-0.6058444600779621,-0.0880943763862279,-0.8168271353713275,-0.7747811929131416,-0.940537052021799,-0.9204446744983931,-0.6689397492433685,-0.1944151924976214,-0.03681168009262873,-0.09455146891955976,-1.7057422260492838,0.7786005141261082,-0.7887251047566917,-0.8494112383047395,-0.9312788583675423,-0.7913534204145642,-0.6586120991663683,-0.6267096738936155,-0.8986394678429811,-0.7769210558309249,-0.7625928563009614,-0.9119327715807436,-0.8116785495169054,-0.8825375717129624,-0.9395636705107161,-0.7202590172426309,-0.7859676398382377,-0.8147524539209948,-0.9105616619886538,-0.9348652186209971,-0.7421079758712987,-0.15366180223922762,-0.9806207983209368
2016,甘肃省,-0.6503947158981802,-0.5799504660243918,-0.6304110517886226,-0.7486268958595649,-0.48726527552230886,-0.09424646853664827,-0.6218778329223076,-0.5782303293617329,-1.029447318913492,-0.9062094428565194,-0.6701124811988445,-0.8920334881269281,0.20976967449917244,-1.2534987113752312,-0.6208141858529528,-0.3585192003042305,-0.6335408153426632,-0.6656820551257089,-0.9190614026694147,-0.7579024779614162,-0.6547369062408767,-0.6376800765495183,-0.8969764797765226,-0.6060792240350086,-0.6332997709429471,-0.3053901819024746,-0.678926161987248,-0.3234124891735521,-0.9648231734188224,-0.44051498876342104,-0.7580410929647172,-0.5660515867769774,-0.8975673822328379,-0.9796615785635792,-0.6716873407105259,-0.2617850201508716,-1.4250874824438216
2017,甘肃省,-0.6461350781645862,-0.5480261980598119,-0.6384856389408446,-0.7200023591605033,-0.23034370898505901,0.07801211167512544,-0.4685469208837522,-0.4542262557192612,-1.0387756395221763,-0.8888355403491632,-0.6596196163340607,-0.8304845044089493,-0.21596945777115403,-0.384137419556337,-0.4278758662910054,-0.30236933803753285,-0.4207846728681184,-0.45331975249020606,-1.0097213343429432,-0.7125735989638708,-0.6506546261375394,-0.6393596679000532,-0.881664438711772,-0.6073723460189631,-0.46372628214177614,-0.37074357742061786,-0.48789223846896085,-0.3716914020430641,-0.9944710740519375,-0.3988566388332965,-0.7217161171770144,-0.5864841264225822,-0.8856644195090565,-0.8898571858332137,-0.6112190281492687,-0.9599859044394068,-1.4989899074051696
2018,甘肃省,-0.6461589002434784,-0.5459077514595344,-0.6520735686884519,-0.6523588386304817,0.05339933977311221,0.14107105621693564,-0.11807626479562629,-0.12464128190379208,-1.051524652524531,-0.8577474247533101,-0.5613076448244874,-0.8171149632477471,0.7549067101836634,-0.44652810725178704,0.5382806858983685,0.10968366710820014,-0.28655667771916216,-0.2862932223274506,-1.0192332269350812,-0.6823916252113897,-0.646351366509681,-0.6474491404889007,-0.8629763052594811,-0.5958023072151603,-0.22608464787728919,0.1572547229728733,-0.22967265540822493,0.1735496619943092,-1.0326193106114814,-0.6994441048613185,-0.6727652847809201,-0.3981009654216682,-0.8631556239151098,-0.7800206569028458,-0.5715960597724761,-0.505472670179166,-1.6192385791196182
2019,甘肃省,-0.6424930087269406,-0.5661951005852309,-0.6445749132959412,-0.6356297485144291,-0.02706510688965188,0.02110525928373617,-0.07207699118405995,-0.05850887272031825,-1.0617035236743442,-0.8328621039103341,-0.5300759411681311,-0.8997417896536294,-0.5459483391976433,-0.41435515132638306,-0.11616653256282075,-0.2317329100106572,0.07020200743518985,0.09548170375884696,-1.0322331277126413,-0.6110676774169979,-0.6463754325445787,-0.6610621194759695,-0.8295365612071841,-0.4873978495287068,-0.03611406734972457,-0.005654388355844209,-0.026496745225638777,-0.09617390384028182,-1.0437062908160835,-0.6966211509601753,-0.6330454224770394,-0.4650944387202782,-0.8368233642639744,-0.7360490554615406,-0.5200439375948943,-0.4419451223526085,-1.6699659412928798
2020,甘肃省,-0.6926468885023709,-0.5062345587531881,-0.7376749091313283,-0.609597988683406,0.9506061532021233,0.7223361028190413,0.44629101358628437,0.2964071303400248,-0.9960909455179188,-0.8222727867022384,-0.5115591208185127,-0.49953707109780027,0.7003142918786824,0.9652620950771774,-1.1574192059068282,-0.2848507745333071,0.14178691943301458,0.1455896628076733,-1.0426123088265598,-0.5934283715273013,-0.6426719995416235,-0.6535496403724113,-0.8027688159225709,-0.4529599693244467,0.23826032741658723,0.09921401153698022,0.31157663679729664,0.5328598182789782,-1.0290348698918508,-0.530636661912962,-0.5942369525631688,-0.790489672072991,-0.8129268229946126,-0.859877760198303,-0.46553792971425995,-0.797558636283843,-1.4735719547983208
2021,甘肃省,-0.6960269845243261,-0.5205884287864543,-0.7437196054925841,-0.5829762541199576,1.0175610427672976,0.6824551654539405,0.6091503465872349,0.44991587196328436,-0.9816408314333065,-0.7717984053372694,-0.4399607487999886,-0.04024427125352445,-0.22873192345185853,-0.03720935607344567,1.3144846352833832,-0.09779981481662212,0.5259651334038333,0.7102586394221885,-0.9757085410105016,-0.5659802454594097,-0.693339492769029,-0.7468212653030964,-0.7913784807304778,-0.4325422537883241,0.44827466234850477,0.34835782595040377,0.5803192749670907,0.8086533725169301,-1.0050146682963828,-0.4793775854014228,-0.5698481359620918,-0.7232451122330582,-0.7820704629883664,-0.6782864214687849,-0.420866089005019,-0.6095522240290369,-1.4550336906003998
2022,甘肃省,-0.6948970331758179,-0.5396919347278438,-0.7419496203264219,-0.5566716795994788,1.0020328162183432,0.5778695988967913,0.7318150762180795,0.5795908639739263,-0.9794220039347096,-0.7355013196475079,-0.39206637573835595,0.02635651755029298,-0.34143271518839036,-0.20776663711809565,0.15251489457051487,-0.20018065083633846,0.692130405403994,0.8876646753879143,-0.9609740631893802,-0.5379100446283213,-0.696754203516577,-0.7528771050135922,-0.7370860168196792,-0.35359375371531676,0.6815153259101946,-0.5149530418543915,0.87739321535358,-0.575737038376484,-0.9767331768028432,-0.7135958313121155,-0.5420934209204546,-0.7213312215772769,-0.7471171915012041,-0.5404186880582235,-0.3700601638004238,-0.5044866523137325,-1.4755379873809584
